*ZIP,LAT,LNG
60144,41.835957,-88.520644
60145,42.084569,-88.773820
60146,42.099982,-88.874061
60148,41.873571,-88.020766
60150,41.925800,-88.891997
60151,41.918475,-88.574468
60152,42.237802,-88.625501
60153,41.879283,-87.843251
60154,41.847472,-87.891640
60155,41.857694,-87.856223
60156,42.203613,-88.320701
60157,41.975252,-88.056054
60160,41.904144,-87.860665
60162,41.867531,-87.902184
60163,41.888819,-87.909053
60164,41.917512,-87.900699
60165,41.903215,-87.880713
60169,42.050870,-88.116615
60171,41.925046,-87.838372
60172,41.979850,-88.089628
60173,42.051556,-88.055522
60174,41.930652,-88.298614
60175,41.948188,-88.388701
60176,41.958125,-87.868886
60177,41.988481,-88.310167
60178,42.008032,-88.661107
60180,42.225262,-88.524527
60181,41.876897,-87.976328
60184,41.951502,-88.253170
60185,41.896691,-88.211014
60187,41.872720,-88.112442
60188,41.915737,-88.129434
60189,41.840632,-88.122024
60190,41.871784,-88.157015
60191,41.966306,-87.980851
60192,42.063272,-88.203662
60193,42.009666,-88.096644
60194,42.034820,-88.110285
60195,42.074962,-88.086284
60201,42.056214,-87.692402
60202,42.030355,-87.685549
60203,42.049045,-87.717453
60301,41.888545,-87.798933
60302,41.894609,-87.789711
60304,41.872389,-87.789483
60305,41.894875,-87.819064
60401,41.343966,-87.616389
60402,41.835216,-87.791373
60403,41.553739,-88.134185
60404,41.514026,-88.223228
60406,41.654945,-87.681952
60407,41.234907,-88.261302
60408,41.263739,-88.215536
60409,41.613641,-87.552122
60410,41.423643,-88.201754
60411,41.508774,-87.590314
60415,41.702967,-87.778864
60416,41.293908,-88.283101
60417,41.427585,-87.586149
60419,41.629149,-87.598820
60420,41.088287,-88.416970
60421,41.431182,-88.099710
60422,41.536963,-87.684139
60423,41.477349,-87.832419
60424,41.164148,-88.327716
60425,41.545577,-87.611725
60426,41.610343,-87.653395
60428,41.599800,-87.690567
60429,41.574029,-87.683706
60430,41.558880,-87.664442
60431,41.509668,-88.180211
60432,41.541747,-88.034728
60433,41.499502,-88.043681
60435,41.548590,-88.128928
60436,41.486888,-88.129295
60437,41.162929,-88.560435
60438,41.566242,-87.550204
60439,41.676906,-87.977229
60440,41.700600,-88.075006
60441,41.592639,-88.050043
60442,41.392698,-87.963468
60443,41.502184,-87.748201
60444,41.243115,-88.402732
60445,41.634390,-87.736395
60446,41.631698,-88.106903
60447,41.487239,-88.322166
60448,41.537785,-87.892451
60449,41.417550,-87.778885
60450,41.366293,-88.434561
60451,41.509217,-87.960579
60452,41.606984,-87.753523
60453,41.713436,-87.752560
60455,41.742093,-87.808649
60456,41.731248,-87.731134
60457,41.724657,-87.828048
60458,41.753401,-87.826941
60459,41.744431,-87.768576
60460,40.998479,-88.536714
60461,41.522116,-87.700733
60462,41.625307,-87.832930
60463,41.662446,-87.789969
60464,41.662840,-87.860756
60465,41.698023,-87.829143
60466,41.477816,-87.683188
60467,41.601860,-87.887323
60468,41.335283,-87.810291
60469,41.628359,-87.687037
60470,41.168970,-88.641026
60471,41.478971,-87.734059
60472,41.643075,-87.708082
60473,41.597379,-87.599150
60474,41.179801,-88.266441
60475,41.472540,-87.627508
60476,41.569483,-87.601709
60477,41.572143,-87.789250
60478,41.563453,-87.725409
60479,41.232384,-88.526396
60480,41.729231,-87.881134
60481,41.285524,-88.110548
60482,41.687843,-87.789946
60484,41.443818,-87.710988
60487,41.562730,-87.834416
60490,41.669320,-88.145399
60491,41.602523,-87.962618
60501,41.780221,-87.823244
60502,41.790651,-88.259738
60503,41.712127,-88.255180
60504,41.747452,-88.238622
60505,41.764527,-88.294658
60506,41.765703,-88.363853
60510,41.841141,-88.306602
60511,41.758993,-88.551993
60512,41.701600,-88.439790
60513,41.825059,-87.847546
60514,41.795689,-87.962155
60515,41.810554,-88.022796
60516,41.761302,-88.013394
60517,41.740329,-88.042149
60518,41.598842,-88.919741
60519,41.777818,-88.242612
60520,41.787267,-88.667548
60521,41.800683,-87.928172
60523,41.836558,-87.953278
60525,41.783830,-87.871802
60526,41.831794,-87.873995
60527,41.743074,-87.929214
60530,41.797084,-88.952274
60531,41.619207,-88.787498
60532,41.789443,-88.083984
60534,41.813484,-87.823564
60536,41.597542,-88.549959
60537,41.560474,-88.604139
60538,41.726871,-88.338195
60539,41.827240,-88.336209
60540,41.764670,-88.145428
60541,41.513344,-88.532398
60542,41.809626,-88.352573
60543,41.664136,-88.317818
60544,41.614138,-88.218784
60545,41.678691,-88.537120
60546,41.837923,-87.821859
60548,41.649593,-88.640479
60549,41.502537,-88.739635
60550,41.779872,-88.861945
60551,41.524931,-88.687441
60552,41.666888,-88.706507
60553,41.826254,-89.040056
60554,41.776684,-88.457062
60555,41.822167,-88.180773
60556,41.762915,-88.771125
60557,41.448102,-88.760078
60558,41.805603,-87.901039
60559,41.794371,-87.972860
60560,41.608220,-88.429346
60561,41.745663,-87.981494
60563,41.790146,-88.203829
60564,41.706073,-88.195394
60565,41.730729,-88.124336
60585,41.657058,-88.225243
60586,41.571567,-88.238218
60601,41.885310,-87.622116
60602,41.883073,-87.629149
60603,41.880188,-87.625509
60604,41.878095,-87.628461
60605,41.867566,-87.617228
60606,41.882066,-87.637349
60607,41.874930,-87.651596
60608,41.846880,-87.670664
60609,41.812680,-87.656935
60610,41.906772,-87.632231
60611,41.895700,-87.613775
60612,41.880320,-87.687749
60613,41.956949,-87.654272
60614,41.922714,-87.649577
60615,41.801647,-87.596288
60616,41.844883,-87.624032
60617,41.718197,-87.552739
60618,41.946962,-87.702548
60619,41.743690,-87.605526
60620,41.740497,-87.652558
60621,41.776382,-87.639572
60622,41.902172,-87.683337
60623,41.848897,-87.717661
60624,41.880504,-87.724444
60625,41.973292,-87.700351
60626,42.010019,-87.667095
60628,41.690875,-87.615773
60629,41.775868,-87.711496
60630,41.972071,-87.756569
60631,41.994855,-87.813003
60632,41.810166,-87.713252
60633,41.663809,-87.561470
60634,41.946189,-87.806117
60636,41.775739,-87.669064
60637,41.781621,-87.599876
60638,41.781430,-87.770520
60639,41.920552,-87.756054
60640,41.972872,-87.662604
60641,41.946606,-87.746787
60642,41.902042,-87.658544
60643,41.700273,-87.663267
60644,41.880084,-87.756373
60645,42.008558,-87.694735
60646,41.993019,-87.759627
60647,41.921215,-87.701028
60649,41.763420,-87.565879
60651,41.902093,-87.740857
60652,41.747932,-87.714795
60653,41.819962,-87.605984
60654,41.892289,-87.637271
60655,41.694776,-87.703777
60656,41.974280,-87.827132
60657,41.940293,-87.646857
60659,41.991488,-87.703986
60660,41.991110,-87.663076
60661,41.883030,-87.644101
60706,41.964257,-87.816242
60707,41.921853,-87.807282
60712,42.005432,-87.733239
60714,42.028057,-87.810967
60803,41.674038,-87.736170
60804,41.838036,-87.759870
60805,41.722001,-87.702446
60827,41.649434,-87.633572
60901,41.109505,-87.897917
60910,41.080494,-87.809612
60911,40.880243,-87.976584
60912,40.973619,-87.603476
60913,41.146985,-88.061778
60914,41.187368,-87.861802
60915,41.146304,-87.861046
60917,41.046818,-88.185472
60918,40.594970,-88.025670
60919,40.987875,-88.237518
60920,41.029257,-88.304970
60921,40.731456,-88.297018
60922,41.010925,-87.919290
60924,40.551009,-87.886524
60926,40.566351,-87.823657
60927,40.938489,-87.972776
60928,40.741660,-87.849011
60929,40.874974,-88.289163
60930,40.829913,-88.002574
60931,40.889327,-87.588141
60932,40.463312,-87.805561
60933,40.464728,-88.271912
60934,40.958061,-88.353047
60935,41.170447,-88.175861
60936,40.467849,-88.351997
60938,40.773028,-87.988260
60940,41.249777,-87.642858
60941,41.041988,-88.082084
60942,40.465380,-87.661377
60945,40.828189,-87.584213
60946,40.916505,-88.202897
60948,40.532765,-88.071269
60949,40.378337,-88.105151
60950,41.252724,-87.884400
60951,40.914602,-87.755127
60952,40.562795,-88.250366
60953,40.629577,-87.688641
60954,41.147708,-87.622516
60955,40.699506,-87.969261
60957,40.443066,-88.136091
60958,41.064833,-87.591359
60959,40.789695,-88.181996
60960,40.438957,-87.890723
60961,41.109567,-88.221504
60962,40.626121,-88.187136
60963,40.366679,-87.648421
60964,41.038816,-87.744203
60966,40.751503,-87.583223
60968,40.672352,-88.119538
60969,41.110975,-88.149737
60970,40.796024,-87.734451
60973,40.541685,-87.663146
60974,40.719013,-87.733847
61001,42.465816,-90.110232
61006,41.861762,-89.202281
61007,42.197755,-89.589505
61008,42.244290,-88.841131
61010,42.134590,-89.274106
61011,42.392526,-88.897904
61012,42.401445,-88.764558
61013,42.372123,-89.639278
61014,41.974687,-89.884447
61015,41.996752,-89.197077
61016,42.197297,-88.947723
61018,42.415263,-89.555222
61019,42.439512,-89.410047
61020,42.110183,-89.098207
61021,41.827392,-89.479188
61024,42.436415,-89.297114
61025,42.471378,-90.555965
61027,42.330909,-89.757279
61028,42.298465,-90.175881
61030,42.119648,-89.591624
61031,41.832071,-89.311588
61032,42.318004,-89.636784
61036,42.413677,-90.375911
61037,41.789331,-89.760294
61038,42.265818,-88.737964
61039,42.208868,-89.467558
61041,42.273156,-90.311245
61042,41.687626,-89.562791
61043,42.056438,-89.105241
61044,42.318788,-89.915091
61046,42.104394,-89.811739
61047,42.153152,-89.395916
61048,42.382631,-89.841219
61049,42.049626,-89.008914
61050,42.440288,-89.734143
61051,41.982781,-89.754875
61052,42.111372,-88.999555
61053,42.120819,-89.983297
61054,42.054974,-89.449449
61057,41.829260,-89.382044
61059,42.453165,-89.940174
61060,42.478161,-89.621909
61061,41.997917,-89.341656
61062,42.250635,-89.835749
61063,42.319493,-89.340658
61064,41.987852,-89.582338
61065,42.400588,-88.836952
61067,42.305046,-89.478928
61068,41.945817,-89.060013
61070,42.416818,-89.473074
61071,41.724673,-89.698867
61072,42.442353,-89.138490
61073,42.423732,-88.993797
61074,42.124371,-90.122436
61075,42.464451,-90.258916
61077,42.238138,-89.357813
61078,42.165921,-89.729005
61079,42.437245,-89.216208
61080,42.481345,-88.983833
61081,41.833205,-89.737983
61084,42.123586,-89.190074
61085,42.341809,-90.032187
61087,42.480214,-89.992629
61088,42.268114,-89.262689
61089,42.473424,-89.819325
61091,41.906863,-89.527713
61101,42.346079,-89.146087
61102,42.228769,-89.162524
61103,42.340261,-89.086492
61104,42.251720,-89.079945
61107,42.285452,-89.001644
61108,42.257371,-89.002129
61109,42.191304,-89.055756
61111,42.335503,-89.002745
61112,42.241981,-88.975184
61114,42.306605,-88.990894
61115,42.364306,-89.027467
61201,41.477559,-90.575628
61230,41.734087,-90.213132
61231,41.210670,-90.717799
61232,41.430737,-90.732438
61234,41.417963,-89.914339
61235,41.401294,-90.023559
61236,41.515956,-90.367807
61238,41.282483,-90.172661
61239,41.480837,-90.381916
61240,41.421147,-90.428612
61241,41.488590,-90.321070
61242,41.708009,-90.285148
61243,41.618771,-89.682944
61244,41.522559,-90.390822
61250,41.655926,-90.112419
61251,41.730595,-90.075699
61252,41.836910,-90.125373
61254,41.467230,-90.149630
61256,41.547847,-90.407527
61257,41.593358,-90.221845
61258,41.521564,-89.914010
61259,41.392567,-90.954365
61260,41.245928,-90.884393
61261,41.726842,-89.911219
61262,41.276069,-90.348286
61263,41.258847,-90.604730
61264,41.402799,-90.595864
61265,41.482333,-90.493407
61270,41.826598,-89.963451
61272,41.253608,-91.004598
61273,41.362901,-90.398881
61274,41.368573,-90.276974
61275,41.605575,-90.307048
61276,41.304077,-90.589916
61277,41.613582,-89.930578
61278,41.582027,-90.336731
61279,41.320528,-90.726796
61281,41.299780,-90.520144
61282,41.495565,-90.412990
61283,41.591859,-89.786563
61284,41.394212,-90.751797
61285,41.985776,-90.058320
61301,41.397423,-89.084264
61310,41.702418,-89.354497
61311,41.037692,-88.860016
61312,41.436355,-89.234905
61313,41.073694,-88.668671
61314,41.296481,-89.678495
61315,41.287804,-89.364517
61316,41.259082,-89.124987
61317,41.431454,-89.208916
61318,41.711285,-89.078271
61319,41.018416,-88.742318
61320,41.354676,-89.170458
61321,40.969276,-88.973147
61322,41.314131,-89.317590
61323,41.433059,-89.396789
61324,41.769914,-89.413892
61325,41.234953,-88.809633
61326,41.246245,-89.229713
61327,41.226710,-89.311467
61328,41.499544,-89.459257
61329,41.375034,-89.180739
61330,41.535272,-89.266957
61331,41.747703,-89.277542
61332,41.188769,-88.988778
61333,40.989245,-88.888154
61334,41.145113,-89.098451
61335,41.165748,-89.218354
61336,41.112606,-89.231916
61337,41.436413,-89.328430
61338,41.458737,-89.676107
61340,41.261250,-89.250157
61341,41.352165,-88.693197
61342,41.543677,-89.084088
61344,41.411154,-89.839694
61345,41.280245,-89.794395
61346,41.511190,-89.718402
61348,41.285723,-89.035197
61349,41.544823,-89.442299
61350,41.372095,-88.865127
61353,41.704316,-88.991053
61354,41.327928,-89.143248
61356,41.396035,-89.413241
61358,40.978724,-89.044023
61359,41.362452,-89.271459
61360,41.328215,-88.600511
61361,41.413064,-89.756154
61362,41.358708,-89.233220
61363,41.254185,-89.182339
61364,41.127938,-88.841173
61367,41.621412,-89.259488
61368,41.262136,-89.517537
61369,40.984046,-89.155061
61370,41.199778,-89.038477
61372,41.464900,-89.078018
61373,41.407228,-88.995936
61374,41.547712,-89.358725
61375,41.035173,-89.243431
61376,41.545347,-89.613262
61377,41.061382,-89.034038
61378,41.722671,-89.155402
61379,41.390795,-89.606980
61401,40.944205,-90.385824
61410,40.796475,-90.396007
61411,40.400982,-90.502128
61412,41.078398,-90.579715
61413,41.186590,-90.370422
61414,41.124679,-90.155739
61415,40.656310,-90.431270
61416,40.499397,-90.562897
61417,40.774174,-90.538320
61418,40.850174,-90.862586
61419,41.199461,-90.117460
61420,40.547734,-90.866967
61421,41.187539,-89.647935
61422,40.551362,-90.532761
61423,40.886282,-90.501204
61424,41.076767,-89.634994
61425,40.759242,-91.040150
61426,41.119997,-89.706980
61427,40.508521,-90.183878
61428,40.943829,-90.107135
61430,40.939105,-90.310833
61431,40.608009,-90.276497
61432,40.648385,-90.153167
61433,40.554375,-90.168989
61434,41.183842,-90.038489
61435,40.975148,-90.544946
61436,40.860149,-90.223174
61437,40.846879,-90.992327
61438,40.582743,-90.651654
61439,41.028467,-90.357031
61440,40.305582,-90.598626
61441,40.338564,-90.277187
61442,41.108865,-90.921684
61443,41.263671,-89.944897
61447,40.866806,-90.754347
61448,40.933602,-90.246806
61449,41.095042,-89.975133
61450,40.578637,-90.979104
61451,40.938697,-89.939478
61452,40.236190,-90.660627
61453,41.012202,-90.764135
61454,40.681930,-91.039891
61455,40.440468,-90.638016
61458,40.782237,-90.183157
61459,40.510245,-90.419564
61460,40.716661,-90.829174
61462,40.923313,-90.644576
61465,41.210673,-90.479667
61466,41.110013,-90.479663
61467,41.076365,-90.240803
61468,41.257745,-90.387780
61469,40.955988,-90.908236
61470,40.603863,-90.504840
61471,40.697480,-90.834837
61472,41.102144,-90.382871
61473,40.707687,-90.640428
61474,40.736456,-90.380402
61475,40.597924,-90.753451
61476,41.099146,-90.833940
61477,40.495994,-90.310552
61478,40.757855,-90.760645
61479,41.004790,-89.644768
61480,40.727421,-90.913356
61482,40.384629,-90.408207
61483,41.084830,-89.881372
61484,40.299710,-90.435260
61485,41.021282,-90.102912
61486,41.194794,-90.576436
61488,41.032242,-90.318324
61489,40.930858,-90.033162
61490,41.185531,-90.258712
61491,41.054464,-89.730734
61501,40.228366,-90.311915
61516,40.858083,-89.135201
61517,40.828373,-89.844846
61519,40.460070,-90.088956
61520,40.539026,-90.023221
61523,40.911930,-89.537770
61524,40.491321,-90.034735
61525,40.848482,-89.669082
61526,40.922901,-89.619957
61528,40.778970,-89.722981
61529,40.782018,-89.937608
61530,40.714296,-89.260092
61531,40.682505,-90.036794
61532,40.339487,-89.818789
61533,40.586374,-89.842499
61534,40.414441,-89.666079
61535,40.578864,-89.516514
61536,40.689425,-89.793782
61537,41.119166,-89.471442
61539,40.556403,-89.762073
61540,41.014600,-89.366597
61541,40.980378,-89.234952
61542,40.389729,-90.130236
61543,40.420832,-89.964909
61544,40.693648,-90.235793
61545,40.870710,-89.353494
61546,40.448338,-89.809589
61547,40.580796,-89.720965
61548,40.814012,-89.419925
61550,40.610249,-89.441854
61552,40.817660,-89.565721
61553,40.625932,-90.032265
61554,40.539343,-89.618320
61559,40.919018,-89.779203
61560,41.187262,-89.419790
61561,40.802862,-89.200878
61562,40.880395,-89.501542
61563,40.492024,-90.054216
61564,40.493466,-89.653494
61565,41.038714,-89.505036
61567,40.358139,-89.896566
61568,40.510560,-89.481508
61569,40.683232,-89.900619
61570,40.921070,-89.325771
61571,40.704146,-89.417889
61572,40.803170,-90.044471
61602,40.674562,-89.608597
61603,40.712882,-89.576722
61604,40.705715,-89.653644
61605,40.676584,-89.633277
61606,40.699812,-89.611490
61607,40.627135,-89.685132
61610,40.642116,-89.599560
61611,40.713242,-89.535841
61614,40.759136,-89.604123
61615,40.737893,-89.686781
61616,40.746726,-89.571641
61625,40.697615,-89.612701
61701,40.476769,-88.992994
61704,40.471127,-88.944538
61705,40.412620,-88.895569
61720,40.554670,-88.514468
61721,40.350757,-89.323483
61722,40.418661,-88.632370
61723,40.264664,-89.276542
61724,40.322856,-88.533248
61725,40.610560,-89.119118
61726,40.738395,-88.692315
61727,40.142554,-88.960868
61728,40.571735,-88.627336
61729,40.628659,-89.221294
61730,40.532486,-88.729413
61731,40.613947,-88.485525
61732,40.529638,-89.208063
61733,40.618858,-89.336899
61734,40.375637,-89.512968
61735,40.200639,-88.814798
61736,40.402310,-88.840561
61737,40.464516,-88.745295
61738,40.744994,-89.029988
61739,40.732942,-88.520725
61740,40.884263,-88.861634
61741,40.759435,-88.404270
61742,40.635275,-89.268459
61743,40.875664,-88.781679
61744,40.739971,-88.887112
61745,40.324880,-88.971071
61747,40.416123,-89.435255
61748,40.622347,-88.996766
61749,40.092849,-89.116222
61750,40.123545,-88.859650
61751,40.214556,-89.299252
61752,40.339590,-88.754232
61753,40.629726,-88.787987
61754,40.333755,-89.181944
61755,40.528022,-89.337173
61756,40.031242,-88.973447
61759,40.437314,-89.336061
61760,40.879243,-89.021795
61761,40.529016,-88.958935
61764,40.882442,-88.628136
61769,40.882009,-88.399364
61770,40.442966,-88.525267
61771,40.702016,-89.131374
61772,40.381256,-89.065969
61773,40.565619,-88.383025
61774,40.430678,-89.203945
61775,40.653696,-88.375962
61776,40.566647,-88.874226
61777,40.244063,-88.945663
61778,40.232881,-89.091171
61801,40.108966,-88.211024
61802,40.131498,-88.156770
61810,39.916122,-87.914791
61811,40.292742,-87.622848
61812,40.226685,-87.911218
61813,39.910756,-88.565713
61814,40.230607,-87.572471
61815,40.110752,-88.376547
61816,39.922809,-88.001216
61817,40.035275,-87.716283
61818,39.886711,-88.716499
61820,40.107890,-88.244266
61821,40.109646,-88.274903
61822,40.136481,-88.305307
61830,40.033078,-88.716508
61831,40.225090,-87.792070
61832,40.136234,-87.636466
61833,40.099747,-87.644220
61834,40.152546,-87.673298
61839,40.137717,-88.629166
61840,40.298873,-88.300263
61841,40.020594,-87.816871
61842,40.238677,-88.665395
61843,40.317241,-88.373903
61844,40.142967,-87.869207
61845,40.373621,-88.396814
61846,39.977252,-87.607538
61847,40.319302,-88.011242
61848,40.308060,-87.702771
61849,40.014226,-87.967370
61850,39.931008,-87.738581
61851,39.960820,-88.434724
61852,39.903152,-88.075799
61853,40.214956,-88.421171
61854,40.199872,-88.529328
61855,39.922139,-88.660929
61856,40.026762,-88.580118
61857,40.116554,-87.842280
61858,40.134258,-87.761877
61859,40.150428,-87.962905
61862,40.306027,-87.958606
61863,39.905255,-88.278472
61864,39.975064,-88.152723
61865,40.304925,-87.802464
61866,40.312587,-88.154549
61870,39.897549,-87.618389
61871,40.190222,-87.968042
61872,39.945376,-88.378110
61873,40.133896,-88.039122
61874,40.047157,-88.256753
61875,40.103485,-88.416420
61876,39.901327,-87.836174
61877,39.989192,-88.081601
61878,40.242651,-88.145453
61880,39.973795,-88.248906
61882,40.106230,-88.754729
61883,40.037393,-87.641523
61884,40.089160,-88.477814
61910,39.677185,-88.297938
61911,39.700938,-88.469322
61912,39.522387,-88.040820
61913,39.827555,-88.466090
61914,39.630343,-88.762449
61917,39.714200,-87.897725
61919,39.784439,-88.137770
61920,39.512028,-88.154235
61924,39.786183,-87.663252
61925,39.719105,-88.840528
61928,39.451216,-88.501263
61929,39.824789,-88.625797
61930,39.680887,-88.130478
61931,39.586339,-88.349775
61932,39.803595,-87.879047
61933,39.546695,-87.926758
61936,39.801351,-88.730259
61937,39.741355,-88.654821
61938,39.484141,-88.374771
61940,39.807701,-87.818525
61941,39.804067,-88.072940
61942,39.813836,-87.996741
61943,39.673103,-88.030850
61944,39.600845,-87.700643
61949,39.633642,-87.873648
61951,39.595754,-88.590280
61953,39.803409,-88.291339
61955,39.582172,-87.591665
61956,39.858190,-88.135009
61957,39.441804,-88.611557
62001,38.881444,-89.744999
62002,38.938538,-90.125303
62006,39.053054,-90.669715
62009,39.091549,-89.798118
62010,38.921117,-90.045305
62011,39.126511,-89.216001
62012,39.044749,-90.148200
62013,38.956413,-90.573646
62014,39.043376,-89.951132
62015,39.221451,-89.544038
62016,39.295025,-90.431767
62017,39.065099,-89.368619
62018,38.907779,-90.081320
62019,39.018669,-89.441465
62021,38.983665,-89.976556
62022,39.003162,-90.326185
62023,39.112293,-89.787059
62024,38.875606,-90.073491
62025,38.831391,-89.932326
62027,39.249602,-90.562735
62028,38.958230,-90.354956
62030,39.154621,-90.164239
62031,39.111496,-90.536930
62032,39.115639,-89.288514
62033,39.136567,-89.839885
62034,38.754871,-89.972284
62035,38.962875,-90.242457
62036,38.918311,-90.589735
62037,39.010943,-90.465066
62040,38.725838,-90.111791
62044,39.363052,-90.221550
62045,39.264194,-90.690137
62046,38.889834,-89.846171
62047,39.123135,-90.626568
62048,38.801357,-90.091714
62049,39.131717,-89.481382
62050,39.440017,-90.544720
62051,39.201650,-89.403275
62052,39.110571,-90.321217
62053,39.319254,-90.665420
62054,39.204343,-90.339427
62056,39.179457,-89.671970
62058,38.971118,-89.769571
62059,38.656488,-90.165046
62060,38.681906,-90.142400
62061,38.789567,-89.779093
62062,38.725931,-89.961315
62063,39.198422,-90.149764
62065,39.226090,-90.632707
62067,38.929024,-89.983292
62069,39.089106,-89.739298
62070,39.296898,-90.732493
62074,38.955000,-89.689742
62075,39.302262,-89.296245
62076,39.343372,-89.219136
62077,39.031034,-89.522480
62078,39.478630,-90.486079
62079,39.110499,-90.143849
62080,39.137908,-89.104220
62081,39.264927,-90.225000
62082,39.489989,-90.317508
62083,39.354451,-89.201432
62084,38.838368,-90.063668
62085,39.081894,-89.804500
62086,38.980771,-89.579837
62087,38.817014,-90.065488
62088,39.012430,-89.799816
62089,39.129585,-89.495141
62090,38.670356,-90.169630
62091,39.056246,-89.610567
62092,39.418572,-90.431226
62093,39.066361,-89.853922
62094,39.245549,-89.349870
62095,38.861343,-90.069002
62097,38.936656,-89.852627
62098,39.386098,-90.304622
62201,38.644323,-90.140058
62203,38.599955,-90.077337
62204,38.633745,-90.090166
62205,38.609757,-90.122803
62206,38.572218,-90.166692
62207,38.582466,-90.123247
62208,38.595364,-90.004917
62214,38.376408,-89.603629
62215,38.508296,-89.608858
62216,38.618617,-89.601788
62217,38.175221,-89.852833
62218,38.522191,-89.473788
62219,38.605786,-89.431899
62220,38.478277,-89.998032
62221,38.512175,-89.905355
62223,38.535922,-90.059478
62225,38.542964,-89.852114
62226,38.535162,-89.999556
62230,38.635005,-89.530995
62231,38.612258,-89.319337
62232,38.631487,-89.999888
62233,37.942252,-89.788551
62234,38.683215,-89.982058
62236,38.436589,-90.216459
62237,38.186721,-89.568470
62238,38.034013,-89.542673
62239,38.535176,-90.161471
62240,38.501857,-90.176557
62241,38.011193,-89.893864
62242,38.112957,-89.948834
62243,38.419053,-89.889400
62244,38.195693,-90.198775
62245,38.545339,-89.562816
62246,38.890366,-89.427577
62248,38.303038,-89.996400
62249,38.755322,-89.667366
62250,38.540795,-89.266110
62253,38.777731,-89.300082
62254,38.609353,-89.822906
62255,38.313204,-89.783121
62257,38.284874,-89.728709
62258,38.460897,-89.782081
62260,38.460653,-90.100700
62261,37.997579,-90.000394
62262,38.939792,-89.293230
62263,38.326439,-89.410588
62264,38.315762,-89.900151
62265,38.499764,-89.673407
62266,38.486685,-89.677069
62268,38.276295,-89.539572
62269,38.599987,-89.915474
62271,38.450120,-89.519141
62272,37.991857,-89.596983
62273,38.786795,-89.583856
62274,38.100030,-89.413973
62275,38.809868,-89.551148
62277,38.097110,-90.112311
62278,38.207527,-89.992598
62279,38.150897,-90.135745
62280,37.846636,-89.647988
62281,38.706880,-89.779352
62282,38.363067,-89.718104
62284,38.881265,-89.313988
62285,38.389548,-90.010539
62286,38.118590,-89.715824
62288,37.988592,-89.687262
62289,38.596906,-89.751472
62292,38.211462,-89.677286
62293,38.619321,-89.697140
62294,38.702560,-89.867485
62295,38.283878,-90.323662
62297,38.052121,-89.806332
62298,38.310793,-90.159394
62301,39.931138,-91.385695
62305,39.928189,-91.343938
62311,40.209847,-90.930892
62312,39.707290,-91.024194
62313,40.317726,-91.228289
