*ZIP,LAT,LNG
11205,40.694696,-73.966286
11206,40.701954,-73.942358
11207,40.670747,-73.894209
11208,40.669769,-73.871372
11209,40.621982,-74.030324
11210,40.628147,-73.946324
11211,40.712597,-73.953098
11212,40.662936,-73.913029
11213,40.671078,-73.936336
11214,40.599148,-73.996090
11215,40.662688,-73.986740
11216,40.680768,-73.949316
11217,40.682306,-73.978099
11218,40.643468,-73.976046
11219,40.632667,-73.996669
11220,40.641221,-74.016862
11221,40.691340,-73.927879
11222,40.727790,-73.947605
11223,40.597139,-73.973428
11224,40.577372,-73.988706
11225,40.663046,-73.954219
11226,40.646448,-73.956649
11228,40.616695,-74.013047
11229,40.601293,-73.944493
11230,40.622164,-73.965105
11231,40.677916,-74.005154
11232,40.656546,-74.007355
11233,40.678308,-73.919936
11234,40.605080,-73.911721
11235,40.583949,-73.949096
11236,40.639413,-73.900664
11237,40.704160,-73.921139
11238,40.679171,-73.963804
11239,40.647735,-73.879477
11351,40.780747,-73.825301
11354,40.768208,-73.827403
11355,40.751452,-73.821031
11356,40.784850,-73.841279
11357,40.786393,-73.810864
11358,40.760471,-73.796371
11359,40.791781,-73.776875
11360,40.780379,-73.781230
11361,40.764191,-73.772775
11362,40.756574,-73.737845
11363,40.772616,-73.746526
11364,40.745289,-73.760586
11365,40.739634,-73.794490
11366,40.728152,-73.785019
11367,40.730145,-73.827030
11368,40.751718,-73.851822
11369,40.763365,-73.872374
11370,40.765393,-73.893243
11371,40.773894,-73.873475
11372,40.751690,-73.883638
11373,40.738837,-73.878535
11374,40.726418,-73.861526
11375,40.720934,-73.846151
11377,40.744819,-73.905156
11378,40.724744,-73.909639
11379,40.716748,-73.879601
11385,40.700671,-73.889433
11411,40.694021,-73.736216
11412,40.698095,-73.758986
11413,40.671659,-73.752568
11414,40.657604,-73.844804
11415,40.707917,-73.828212
11416,40.684654,-73.849548
11417,40.676446,-73.844443
11418,40.700272,-73.835971
11419,40.688673,-73.822918
11420,40.673583,-73.817730
11421,40.694062,-73.858626
11422,40.660060,-73.736012
11423,40.715606,-73.768471
11424,40.714304,-73.827263
11425,40.607754,-74.023937
11426,40.736425,-73.722376
11427,40.730904,-73.745661
11428,40.721016,-73.742245
11429,40.709766,-73.738653
11430,40.646964,-73.784813
11432,40.715359,-73.793071
11433,40.698162,-73.786893
11434,40.676808,-73.776425
11435,40.701265,-73.809605
11436,40.675807,-73.796622
11451,40.701282,-73.795972
11501,40.746286,-73.638905
11507,40.770847,-73.652260
11509,40.587963,-73.728528
11510,40.650127,-73.607709
11514,40.749892,-73.612477
11516,40.625787,-73.726685
11518,40.637472,-73.666807
11520,40.649401,-73.582951
11530,40.726854,-73.637009
11542,40.872605,-73.628622
11545,40.826321,-73.589365
11547,40.833670,-73.642687
11548,40.812868,-73.627405
11549,40.717289,-73.602775
11550,40.701475,-73.621108
11552,40.692979,-73.652416
11553,40.706430,-73.591622
11554,40.720115,-73.558861
11556,40.719678,-73.583860
11557,40.637176,-73.691976
11558,40.605357,-73.649046
11559,40.603733,-73.717352
11560,40.880757,-73.588724
11561,40.589081,-73.648178
11563,40.657253,-73.673718
11565,40.675061,-73.671667
11566,40.663194,-73.554014
11568,40.786929,-73.596490
11569,40.589785,-73.582303
11570,40.666066,-73.638409
11572,40.631772,-73.636624
11575,40.680422,-73.584877
11576,40.798032,-73.647275
11577,40.783264,-73.638877
11579,40.844016,-73.644006
11580,40.674900,-73.702154
11581,40.651028,-73.715325
11590,40.755182,-73.574338
11596,40.759667,-73.642309
11598,40.630935,-73.712339
11691,40.601278,-73.761651
11692,40.594095,-73.792896
11693,40.590692,-73.809749
11694,40.578270,-73.844762
11697,40.555688,-73.920663
11701,40.682453,-73.414381
11702,40.650697,-73.262218
11703,40.732671,-73.325010
11704,40.717504,-73.358203
11705,40.743277,-73.055841
11706,40.722537,-73.252183
11709,40.906313,-73.558244
11710,40.671972,-73.531972
11713,40.776095,-72.942821
11714,40.742563,-73.486073
11715,40.751006,-73.034877
11716,40.776692,-73.134854
11717,40.783805,-73.252263
11718,40.716435,-73.261514
11719,40.782153,-72.912104
11720,40.870331,-73.082113
11721,40.902425,-73.371427
11722,40.783050,-73.194916
11724,40.864221,-73.456381
11725,40.840492,-73.280815
11726,40.678789,-73.395729
11727,40.882060,-73.004009
11729,40.761136,-73.325260
11730,40.717436,-73.170220
11731,40.862623,-73.316937
11732,40.844738,-73.536885
11733,40.940235,-73.112780
11735,40.732747,-73.432789
11738,40.838199,-73.038213
11739,40.736135,-73.161251
11740,40.865398,-73.361296
11741,40.794895,-73.070328
11742,40.810067,-73.041404
11743,40.883411,-73.423556
11746,40.814268,-73.362276
11747,40.788403,-73.407396
11749,40.806740,-73.170903
11751,40.730486,-73.213924
11752,40.757114,-73.174012
11753,40.789713,-73.539899
11754,40.885566,-73.249901
11755,40.857817,-73.116844
11756,40.724512,-73.516326
11757,40.689010,-73.373328
11758,40.668934,-73.458448
11762,40.682744,-73.446664
11763,40.826582,-72.984050
11764,40.938993,-72.979047
11765,40.882186,-73.558941
11766,40.939219,-73.018666
11767,40.842949,-73.145216
11768,40.923631,-73.339309
11769,40.734348,-73.125025
11770,40.645842,-73.156596
11771,40.872799,-73.525020
11772,40.761780,-72.987407
11776,40.913615,-73.046398
11777,40.956068,-73.066659
11778,40.948046,-72.937093
11779,40.812958,-73.114490
11780,40.909287,-73.174729
11782,40.738088,-73.081670
11783,40.677612,-73.490014
11784,40.868923,-73.041215
11786,40.950485,-72.886658
11787,40.852924,-73.211260
11788,40.818088,-73.213209
11789,40.962028,-72.971008
11790,40.905957,-73.127374
11791,40.828288,-73.505922
11792,40.954997,-72.825588
11793,40.651288,-73.514726
11794,40.913360,-73.124883
11795,40.709005,-73.296337
11796,40.731246,-73.099419
11797,40.820208,-73.472450
11798,40.752599,-73.378743
11801,40.762304,-73.524452
11803,40.781700,-73.473035
11804,40.759010,-73.457384
11901,40.926901,-72.643499
11930,40.989988,-72.099587
11931,40.934273,-72.612403
11932,40.934313,-72.306615
11933,40.942231,-72.765594
11934,40.798359,-72.794297
11935,41.021223,-72.486958
11937,41.013013,-72.168912
11939,41.123116,-72.315350
11940,40.813171,-72.752002
11941,40.830160,-72.729761
11942,40.850303,-72.581827
11944,41.104030,-72.371541
11946,40.870270,-72.521704
11947,40.950659,-72.571053
11948,40.963640,-72.553489
11949,40.866503,-72.804643
11950,40.808032,-72.847010
11951,40.763164,-72.830344
11952,41.001648,-72.547599
11953,40.892505,-72.951172
11954,41.047565,-71.946386
11955,40.809133,-72.816101
11956,40.969049,-72.462175
11957,41.192201,-72.148968
11958,41.039067,-72.464419
11959,40.822586,-72.601345
11960,40.810615,-72.706062
11961,40.905139,-72.888349
11962,40.930895,-72.268719
11963,40.993155,-72.319664
11964,41.055827,-72.319034
11965,41.096081,-72.288400
11967,40.794778,-72.875477
11968,40.905925,-72.415662
11970,40.938952,-72.577539
11971,41.064037,-72.430926
11972,40.847825,-72.702889
11973,40.867173,-72.882123
11975,40.941107,-72.244466
11976,40.922393,-72.350704
11977,40.827467,-72.678983
11978,40.826323,-72.649008
11980,40.831296,-72.923154
12007,42.455665,-73.927143
12008,42.853488,-73.906535
12009,42.697723,-74.035350
12010,42.937632,-74.173325
12015,42.294057,-73.825116
12017,42.321110,-73.455997
12018,42.628833,-73.520771
12019,42.934351,-73.881808
12020,43.001589,-73.868123
12022,42.656951,-73.333851
12023,42.598558,-74.183022
12024,42.476788,-73.533278
12025,43.083346,-74.138092
12027,42.935415,-73.907815
12028,42.934442,-73.442269
12029,42.415950,-73.424961
12031,42.766038,-74.451615
12032,43.124008,-74.525070
12033,42.543138,-73.705499
12035,42.730427,-74.359221
12036,42.541514,-74.673053
12037,42.344725,-73.567126
12040,42.637350,-73.350721
12041,42.577943,-73.952660
12042,42.416518,-73.938206
12043,42.693970,-74.530506
12045,42.482555,-73.800532
12046,42.507517,-73.925621
12047,42.784054,-73.726219
12051,42.345522,-73.842543
12052,42.754470,-73.478427
12053,42.757544,-74.190867
12054,42.608547,-73.864416
12056,42.764785,-74.095150
12057,42.968892,-73.346287
12058,42.344420,-73.917635
12059,42.619223,-74.060881
12060,42.410631,-73.505286
12061,42.599312,-73.657175
12062,42.538976,-73.504976
12063,42.568163,-73.638051
12064,42.614166,-74.655719
12065,42.852284,-73.785597
12066,42.790105,-74.352762
12067,42.557461,-73.920294
12068,42.956069,-74.401829
12069,42.946036,-74.279938
12070,42.986058,-74.263032
12071,42.552657,-74.422661
12072,42.884893,-74.356737
12074,43.054217,-74.030006
12075,42.299922,-73.633627
12076,42.410272,-74.395734
12077,42.588163,-73.777694
12078,43.134351,-74.339632
12083,42.424859,-74.026509
12084,42.704669,-73.899364
12085,42.703313,-73.963261
12086,43.009005,-74.086332
12087,42.432250,-73.892894
12089,42.867493,-73.312753
12090,42.876802,-73.351525
12092,42.696079,-74.378715
12093,42.497791,-74.628105
12094,42.899423,-73.490058
12095,43.024817,-74.403815
12106,42.389554,-73.710951
12108,43.573248,-74.451487
12110,42.750578,-73.776118
12115,42.477301,-73.576700
12116,42.538795,-74.911164
12117,43.167143,-74.261237
12118,42.909321,-73.713085
12120,42.449724,-74.148844
12121,42.839897,-73.607392
12122,42.542020,-74.326145
12123,42.547343,-73.598306
12124,42.453111,-73.797581
12125,42.484748,-73.399844
12130,42.442223,-73.659380
12131,42.453371,-74.463913
12132,42.470521,-73.630031
12134,43.269201,-74.228185
12136,42.420119,-73.565108
12137,42.860334,-74.133072
12138,42.748836,-73.370379
12139,43.500221,-74.579544
12140,42.696684,-73.540064
12143,42.489818,-73.855238
12144,42.627836,-73.717842
12147,42.518611,-74.158840
12148,42.827793,-73.848164
12149,42.616654,-74.563446
12150,42.880523,-74.052689
12151,42.922697,-73.787225
12153,42.629923,-73.473341
12154,42.937460,-73.605775
12155,42.596357,-74.827655
12156,42.483504,-73.747254
12157,42.669798,-74.286077
12158,42.542158,-73.822091
12159,42.651428,-73.885894
12160,42.761621,-74.383152
12161,42.534769,-73.854863
12164,43.578133,-74.359045
12165,42.306136,-73.504114
12166,42.833587,-74.445509
12167,42.424942,-74.578036
12168,42.560862,-73.380714
12169,42.592887,-73.448036
12170,43.001956,-73.667271
12172,42.288764,-73.739212
12173,42.380013,-73.759660
12174,42.353449,-73.728436
12175,42.544369,-74.556220
12176,42.382017,-73.980862
12177,42.950952,-74.287260
12180,42.748588,-73.599536
12182,42.799699,-73.630864
12183,42.747870,-73.692595
12184,42.419893,-73.653359
12185,42.862521,-73.554112
12186,42.633164,-73.977188
12187,42.618840,-74.463554
12188,42.821216,-73.695525
12189,42.736341,-73.717521
12190,43.475631,-74.285410
12192,42.409035,-73.827677
12193,42.522760,-74.043268
12194,42.528462,-74.447631
12195,42.482789,-73.475088
12196,42.631786,-73.613946
12197,42.609999,-74.724749
12198,42.672768,-73.633574
12202,42.635575,-73.759658
12203,42.681048,-73.846980
12204,42.691517,-73.733750
12205,42.718785,-73.829240
12206,42.674514,-73.782733
12207,42.658398,-73.745952
12208,42.653031,-73.809978
12209,42.638686,-73.790469
12210,42.659502,-73.756237
12211,42.703095,-73.763706
12222,42.685261,-73.823230
12302,42.878182,-73.982505
12303,42.740387,-73.905398
12304,42.774690,-73.898297
12305,42.811981,-73.950252
12306,42.805429,-74.044227
12307,42.804981,-73.932822
12308,42.820980,-73.919670
12309,42.799830,-73.864972
12401,41.987541,-74.010273
12404,41.818958,-74.236082
12405,42.317909,-74.085995
12406,42.079943,-74.524093
12407,42.317638,-74.358152
12409,42.040569,-74.181139
12410,42.066096,-74.424732
12411,41.876019,-74.044802
12412,42.012732,-74.279585
12413,42.313984,-74.022160
12414,42.232019,-73.913867
12416,42.103040,-74.281552
12417,41.906422,-73.990723
12418,42.358758,-74.161680
12419,41.860252,-74.102007
12420,41.672466,-74.371559
12421,42.250044,-74.546139
12422,42.391829,-74.213288
12423,42.379218,-74.109746
12424,42.247617,-74.115847
12427,42.134238,-74.136736
12428,41.746858,-74.466143
12429,41.833329,-73.985378
12430,42.200758,-74.499160
12431,42.362023,-74.023533
12432,42.044420,-73.944531
12433,42.000641,-74.156576
12434,42.363640,-74.502385
12435,41.730800,-74.513360
12436,42.195759,-74.077821
12438,42.204899,-74.601006
12439,42.277817,-74.210390
12440,41.781151,-74.172876
12441,42.134422,-74.509215
12442,42.182411,-74.222991
12443,41.934991,-74.084925
12444,42.264233,-74.297520
12446,41.809559,-74.326443
12448,42.086646,-74.160660
12449,41.992378,-73.993774
12450,42.133247,-74.244279
12451,42.304893,-73.948176
12452,42.252385,-74.364938
12453,42.093389,-73.936281
12454,42.286970,-74.149542
12455,42.140733,-74.659478
12456,42.032705,-73.997133
12457,42.044071,-74.252501
12458,41.822918,-74.432080
12459,42.240382,-74.678893
12460,42.415615,-74.147590
12461,41.904961,-74.267998
12463,42.205517,-74.020428
12464,42.023540,-74.367292
12465,42.157153,-74.460016
12466,41.904345,-73.979025
12468,42.300462,-74.423763
12469,42.448595,-74.246097
12470,42.299624,-74.093387
12471,41.843871,-74.041344
12472,41.847090,-74.079545
12473,42.258166,-74.041007
12474,42.323807,-74.583034
12475,42.015237,-74.015432
12477,42.092591,-73.988110
12480,42.135382,-74.391275
12481,41.987348,-74.228435
12482,42.268143,-73.955446
12483,41.672377,-74.421991
12484,41.861918,-74.176528
12485,42.205023,-74.144201
12486,41.832417,-74.063984
12487,41.869399,-73.998805
12489,41.750485,-74.358293
12490,42.122854,-73.924476
12491,41.965192,-74.141459
12492,42.184926,-74.335763
12493,41.785665,-73.974132
12494,41.956598,-74.292894
12495,42.084923,-74.240680
12496,42.337294,-74.269692
12498,42.045663,-74.109618
12501,41.863095,-73.573627
12502,42.086568,-73.664724
12503,42.035959,-73.580146
12504,42.035298,-73.913144
12507,42.009241,-73.917141
12508,41.495996,-73.953632
12512,41.548499,-73.968402
12513,42.219307,-73.720481
12514,41.877409,-73.764423
12515,41.684774,-74.064840
12516,42.106275,-73.563583
12517,42.114296,-73.507454
12518,41.416157,-74.043064
12520,41.428017,-73.996195
12521,42.171335,-73.650487
12522,41.719979,-73.598384
12523,42.086870,-73.759509
12524,41.528785,-73.888317
12525,41.691564,-74.188272
12526,42.122234,-73.858769
12527,41.519428,-73.935669
12528,41.722054,-74.009482
12529,42.198626,-73.542777
12530,42.207459,-73.687752
12531,41.540556,-73.671671
12533,41.559772,-73.787099
12534,42.217345,-73.752256
12538,41.792230,-73.893767
12540,41.671202,-73.724891
12542,41.613876,-74.015014
12543,41.495520,-74.173104
12545,41.782904,-73.669402
12546,41.948000,-73.523349
12547,41.660687,-73.986567
12548,41.658064,-74.102416
12549,41.528031,-74.259365
12550,41.539574,-74.057223
12553,41.455714,-74.074901
12561,41.759307,-74.096058
12563,41.499189,-73.587226
12564,41.582614,-73.582577
12565,42.247128,-73.647638
12566,41.633519,-74.319661
12567,41.986194,-73.642216
12569,41.734556,-73.792835
12570,41.626321,-73.675662
12571,42.002775,-73.809608
12572,41.924885,-73.863664
12574,41.917688,-73.945658
12575,41.466705,-74.178871
12577,41.424040,-74.122142
12578,41.809120,-73.795854
12580,41.863651,-73.871536
12581,41.901615,-73.700592
12582,41.544301,-73.738452
12583,42.063367,-73.868652
12585,41.726404,-73.691510
12586,41.562764,-74.170102
12589,41.623791,-74.158771
12590,41.592556,-73.886853
12592,41.802075,-73.578626
12594,41.684461,-73.557676
12601,41.701921,-73.911519
12603,41.675868,-73.864484
12604,41.688259,-73.892171
12701,41.650829,-74.699907
12719,41.498250,-74.904285
12720,41.645848,-74.907849
12721,41.581723,-74.422422
12722,41.590634,-74.374304
12723,41.753100,-74.987694
12724,41.837621,-74.958711
12725,41.983183,-74.570105
12726,41.708209,-75.017203
12729,41.475792,-74.623499
12732,41.551487,-74.874606
12733,41.724769,-74.617933
12734,41.734585,-74.750460
12736,41.852843,-75.021754
12737,41.501481,-74.798632
12738,41.676246,-74.586211
12740,41.938832,-74.434026
12741,41.839141,-75.077725
12742,41.724328,-74.723518
12743,41.548548,-74.831025
12745,41.783433,-75.024648
12746,41.442335,-74.656785
12747,41.750928,-74.692894
12748,41.774642,-74.922609
12749,41.695254,-74.841166
12750,41.727825,-74.965854
12751,41.695730,-74.664485
12752,41.680039,-74.994190
12754,41.798195,-74.736889
12758,41.940283,-74.739118
12759,41.781730,-74.658853
12760,41.903930,-75.107835
12762,41.647960,-74.792011
12763,41.676348,-74.522774
12764,41.591553,-74.995556
12765,41.852341,-74.621165
12766,41.815208,-74.978854
12767,41.838093,-74.994415
12768,41.864443,-74.730022
12769,41.657942,-74.467272
12770,41.449118,-74.843117
12771,41.374380,-74.624279
12775,41.613617,-74.593360
12776,41.963341,-74.957643
12777,41.561782,-74.709708
12778,41.642678,-74.817550
12779,41.702466,-74.632195
12780,41.440142,-74.727343
12781,41.619674,-74.466383
12783,41.738633,-74.833724
12784,41.669877,-74.638240
12785,41.532391,-74.561274
12786,41.638710,-74.857609
12787,41.795394,-74.845029
12788,41.787539,-74.589314
12789,41.704524,-74.570951
12790,41.592057,-74.517419
12791,41.817275,-74.892870
12792,41.513920,-74.959820
12801,43.311160,-73.645286
12803,43.290078,-73.629363
12804,43.340954,-73.685911
12808,43.759987,-73.716438
12809,43.237078,-73.454506
12810,43.491968,-73.985941
12811,43.605457,-74.028330
12812,43.875794,-74.389767
12814,43.631894,-73.632551
12815,43.695985,-73.667881
12816,43.044236,-73.382032
12817,43.639585,-73.823628
12819,43.590870,-73.468547
12821,43.453564,-73.415995
12822,43.228585,-73.922206
12823,43.179961,-73.409117
12824,43.524756,-73.727177
12827,43.463898,-73.531366
12828,43.254993,-73.558355
12831,43.195329,-73.691811
12832,43.358467,-73.330271
12833,43.150000,-73.840896
12834,43.094307,-73.500583
12835,43.332745,-74.006336
12836,43.712353,-73.605587
12837,43.476445,-73.255601
12838,43.329063,-73.405066
12839,43.354486,-73.553953
12841,43.606007,-73.533013
12842,43.738345,-74.367058
12843,43.565104,-73.972748
12844,43.489396,-73.621194
12845,43.424048,-73.712740
12846,43.345965,-73.789720
12847,44.008384,-74.609231
12849,43.449567,-73.298320
12850,43.102616,-73.981441
12851,43.841891,-74.034467
12852,43.935800,-74.167514
12853,43.657554,-74.064187
12855,44.027010,-73.758053
12856,43.665940,-74.142961
12857,43.819563,-73.890620
12858,43.908933,-73.675780
12859,43.171875,-73.920872
12860,43.755794,-73.842385
12861,43.746887,-73.417527
12862,43.685405,-73.910321
12863,43.060363,-73.931906
12864,43.727365,-74.305388
12865,43.214159,-73.347451
12866,43.073715,-73.740236
12870,43.830056,-73.761222
12871,43.088569,-73.612965
12872,43.874656,-73.734418
12873,43.117451,-73.311646
12874,43.690561,-73.549743
12878,43.415025,-74.027450
12883,43.836596,-73.552843
12884,43.088396,-73.591291
12885,43.523052,-73.806561
12886,43.683437,-73.939175
12887,43.536760,-73.365798
12901,44.704190,-73.471392
12903,44.680303,-73.445883
12910,44.845249,-73.619461
12911,44.521440,-73.460805
12912,44.480941,-73.772482
12913,44.430097,-74.002212
12914,44.927419,-74.602942
12916,44.834052,-74.515665
12917,44.927638,-74.178910
12918,44.700736,-73.676657
12919,44.964539,-73.447083
12920,44.882767,-74.066008
12921,44.888628,-73.441064
12922,44.286614,-74.702114
12923,44.960319,-73.939419
12924,44.480467,-73.581081
12926,44.950821,-74.329000
12927,44.207250,-74.809746
12928,43.963837,-73.583248
12929,44.720027,-73.719234
12930,44.720458,-74.543229
12932,44.214405,-73.608948
12933,44.890994,-73.845341
12934,44.875376,-73.873665
12935,44.844657,-73.796933
12936,44.285062,-73.401450
12937,44.960847,-74.478455
12939,44.432944,-74.160829
12941,44.347329,-73.702866
12942,44.232492,-73.826827
12943,44.122772,-73.883500
12944,44.433105,-73.533248
12945,44.309091,-74.240440
12946,44.206554,-74.046061
12950,44.318369,-73.581246
12952,44.708320,-73.905660
12953,44.745352,-74.260037
12955,44.806650,-73.970421
12956,44.097612,-73.481333
12957,44.848324,-74.574605
12958,44.960295,-73.571184
12959,44.952351,-73.719912
12960,44.015756,-73.572348
12961,44.057111,-73.549539
12962,44.701391,-73.605439
12964,44.125919,-73.626721
12965,44.703456,-74.685289
12966,44.798893,-74.418686
12967,44.774921,-74.657566
12969,44.710897,-74.098150
