*ZIP,LAT,LNG
50125,41.335185,-93.584634
50126,42.494379,-93.255400
50127,41.777140,-93.205809
50128,41.855589,-94.300236
50129,42.014771,-94.376743
50130,42.303387,-93.669264
50131,41.692120,-93.715156
50132,42.391673,-93.691531
50133,40.713322,-94.068993
50134,41.939484,-93.671998
50135,41.750582,-92.887174
50136,41.469501,-92.292764
50138,41.300589,-93.105185
50139,41.198463,-93.369878
50140,40.645520,-93.986274
50141,41.867559,-92.949711
50142,42.006616,-92.775596
50143,41.341836,-92.804656
50144,40.739050,-93.740800
50146,41.684117,-94.243044
50147,40.631338,-93.551745
50148,42.181305,-92.992825
50149,41.150466,-94.070997
50150,41.125508,-92.975192
50151,41.081907,-93.517790
50153,41.573896,-92.807021
50154,42.172261,-93.392780
50155,41.211018,-94.199353
50156,41.898310,-93.801235
50157,41.739767,-92.563011
50158,42.049806,-92.900739
50160,41.373789,-93.738489
50161,41.848150,-93.404030
50162,41.928297,-93.072173
50163,41.222388,-93.241035
50164,41.499824,-94.425097
50165,40.843661,-93.283695
50166,41.282712,-93.430749
50167,41.742883,-94.041048
50168,41.788361,-93.278546
50169,41.655266,-93.352320
50170,41.530027,-93.124762
50171,41.585852,-92.525413
50173,41.964659,-92.713485
50174,41.033707,-93.982304
50201,42.041723,-93.434905
50206,42.245675,-93.202318
50207,41.431966,-92.637540
50208,41.711721,-93.033958
50210,41.195043,-93.698287
50211,41.455311,-93.705269
50212,42.036562,-94.066162
50213,41.031685,-93.766137
50214,41.469923,-93.056066
50216,41.697097,-94.354821
50217,42.183763,-94.251811
50218,41.348354,-93.880399
50219,41.420905,-92.896537
50220,41.836423,-94.121285
50222,41.215845,-93.959608
50223,42.173715,-94.037830
50225,41.384401,-93.268859
50226,41.796243,-93.701973
50227,42.597441,-93.427851
50228,41.576968,-93.241960
50229,41.379081,-93.775073
50230,42.303248,-93.453417
50231,42.237123,-93.602632
50232,41.556725,-92.969720
50233,41.612883,-94.211370
50234,41.893096,-93.181982
50235,41.931777,-94.224981
50236,42.178394,-93.490398
50237,41.533906,-93.368536
50238,40.964291,-93.167151
50239,42.142843,-93.202958
50240,41.297090,-93.792788
50242,41.561039,-92.693756
50243,41.872429,-93.696442
50244,41.857528,-93.652619
50246,42.274579,-93.786125
50247,42.017436,-93.164603
50248,42.191221,-93.614392
50249,42.275304,-93.903081
50250,41.482226,-94.347153
50251,41.566940,-92.869363
50252,41.466282,-93.303447
50254,40.991483,-94.075527
50255,41.455895,-92.332273
50256,41.259706,-92.905272
50257,41.189507,-93.847230
50258,42.224136,-93.073131
50261,41.475063,-93.915872
50262,40.860632,-93.808561
50263,41.593171,-93.874712
50264,40.905654,-93.697536
50265,41.553084,-93.744782
50266,41.570085,-93.798416
50268,41.404406,-92.362787
50271,42.482752,-93.541442
50272,41.095928,-93.255936
50273,41.329691,-94.054307
50274,41.383348,-94.860975
50275,41.037536,-93.589602
50276,41.862012,-93.926489
50277,41.784551,-94.357719
50278,42.136759,-93.299533
50309,41.584603,-93.620836
50310,41.627582,-93.672660
50311,41.601037,-93.672894
50312,41.582678,-93.676670
50313,41.654477,-93.624180
50314,41.604964,-93.631200
50315,41.545918,-93.622124
50316,41.608629,-93.599579
50317,41.617463,-93.546621
50319,41.590912,-93.604288
50320,41.527942,-93.567967
50321,41.535138,-93.665248
50322,41.634164,-93.734360
50323,41.625632,-93.793650
50324,41.604409,-93.712848
50325,41.613243,-93.797871
50327,41.586364,-93.487814
50401,43.153169,-93.199820
50420,42.804156,-93.460421
50421,42.843465,-93.618404
50423,43.118224,-93.814465
50424,43.394430,-93.933846
50426,43.415481,-93.017133
50428,43.136933,-93.397107
50430,42.981564,-93.953966
50431,42.737113,-93.368223
50432,43.223915,-93.797954
50433,42.923242,-93.050183
50434,43.257488,-93.448583
50435,43.158039,-92.767049
50436,43.266457,-93.671070
50438,43.111502,-93.618624
50439,42.944717,-93.626339
50440,43.333341,-93.071258
50441,42.741340,-93.220973
50444,43.297226,-93.383630
50446,43.340739,-93.446907
50447,42.925400,-93.797708
50448,43.349938,-93.240534
50449,43.002487,-93.566898
50450,43.421179,-93.522397
50451,43.381234,-94.077615
50452,42.781099,-93.367352
50453,43.363364,-93.647420
50454,43.381889,-92.737275
50455,43.456954,-92.649842
50456,43.291262,-93.216049
50457,42.916337,-93.493608
50458,43.158733,-93.012018
50459,43.457425,-93.250439
50460,43.227851,-92.688793
50461,43.306168,-92.818741
50464,43.253400,-93.080785
50465,43.486550,-93.912229
50466,43.386853,-92.538439
50467,43.211730,-93.086636
50468,43.032213,-92.947124
50469,42.999327,-93.197099
50470,42.745780,-93.560406
50471,43.166568,-92.876407
50472,43.406746,-92.935316
50473,43.465560,-93.687784
50475,42.881745,-93.218302
50476,43.446805,-92.764051
50477,42.989247,-93.327093
50478,43.407488,-93.783601
50479,42.939404,-93.409874
50480,43.250367,-94.058607
50482,43.113101,-93.486404
50483,43.112564,-94.000915
50484,43.230771,-93.915585
50501,42.492334,-94.192499
50510,42.759296,-94.985603
50511,43.074041,-94.219184
50514,43.415156,-94.472410
50515,43.022217,-94.863371
50516,42.623922,-94.136835
50517,43.305294,-94.234287
50518,42.514912,-94.386021
50519,42.901704,-94.262889
50520,42.809190,-94.397929
50521,42.346223,-94.102821
50522,43.192019,-94.194683
50523,42.367994,-94.295734
50524,42.616853,-94.353838
50525,42.736497,-93.747437
50527,42.964990,-94.785417
50528,43.133889,-94.540831
50529,42.719757,-94.196169
50530,42.270278,-94.039589
50531,43.454085,-94.609753
50532,42.460118,-94.000869
50533,42.651928,-93.911823
50535,42.453186,-95.162489
50536,43.118262,-94.705481
50538,42.274049,-94.439703
50539,43.236961,-94.419983
50540,42.598351,-94.839981
50541,42.710228,-94.452387
50542,42.782976,-93.942692
50543,42.274696,-94.304640
50544,42.250727,-94.170545
50545,42.797396,-94.080863
50546,42.837690,-94.702202
50548,42.714769,-94.225325
50551,42.479577,-94.751117
50554,42.845984,-94.842690
50556,43.455220,-94.196646
50557,42.360802,-94.043735
50558,42.861277,-94.163770
50559,43.208819,-94.329243
50560,42.960487,-94.107825
50561,42.425099,-94.850501
50562,42.961532,-94.641788
50563,42.527824,-94.525043
50565,42.857398,-95.000842
50566,42.437770,-94.323652
50567,42.525449,-95.101883
50568,42.626050,-94.984009
50569,42.403206,-94.134237
50570,42.896101,-94.373020
50571,42.630964,-94.578693
50573,42.876758,-94.623824
50574,42.716670,-94.698650
50575,42.560344,-94.700491
50576,42.803272,-95.175275
50577,42.858665,-93.977004
50578,43.306502,-94.549559
50579,42.394310,-94.638758
50581,42.842996,-94.549778
50582,42.793838,-94.295665
50583,42.432718,-94.985692
50585,42.917530,-95.141865
50586,42.411860,-94.425560
50588,42.654596,-95.161555
50590,43.407052,-94.314883
50591,42.676032,-94.055674
50593,42.657197,-94.898808
50594,42.585196,-94.040129
50595,42.461417,-93.822578
50597,42.975250,-94.451731
50598,43.081849,-94.417046
50599,42.579322,-93.823217
50601,42.567768,-93.060058
50602,42.741405,-92.805745
50603,43.187727,-92.459489
50604,42.601831,-92.896477
50605,42.831759,-93.020977
50606,42.747316,-91.691307
50607,42.610550,-91.749864
50609,42.228377,-92.809466
50611,42.815489,-92.908954
50612,42.283447,-92.386045
50613,42.531380,-92.485808
50616,43.080601,-92.658742
50619,42.809681,-92.658224
50620,43.158425,-92.590545
50621,42.251109,-92.921016
50622,42.672712,-92.335907
50624,42.467823,-92.658716
50625,42.748385,-92.988356
50626,42.587047,-92.175533
50627,42.350393,-93.093896
50628,43.272710,-92.394046
50629,42.648669,-92.071537
50630,42.957680,-92.213959
50632,42.061600,-92.699352
50633,42.671799,-93.128182
50634,42.418675,-92.214000
50635,42.202061,-92.699322
50636,42.897382,-92.810733
50638,42.356740,-92.793956
50641,42.606550,-91.920033
50642,42.439697,-92.816454
50643,42.357927,-92.464199
50644,42.476151,-91.893691
50645,43.019546,-92.443649
50647,42.651021,-92.497168
50648,42.453205,-92.093230
50650,42.618248,-91.656040
50651,42.317063,-92.196740
50652,42.264292,-92.693760
50653,42.968595,-92.885717
50654,42.498698,-91.642830
50655,42.765580,-91.891692
50658,42.962781,-92.542513
50659,43.095838,-92.329051
50660,42.583567,-92.631544
50662,42.688662,-91.937486
50664,42.701249,-92.076193
50665,42.580363,-92.771879
50666,42.870965,-92.520109
50667,42.470226,-92.226420
50668,42.692945,-92.228866
50669,42.343165,-92.602298
50670,42.695374,-92.618753
50671,42.650429,-91.795819
50672,42.426040,-93.071556
50673,42.524945,-92.711273
50674,42.837805,-92.115430
50675,42.197820,-92.512092
50676,42.798899,-92.280180
50677,42.766935,-92.426212
50680,42.452094,-92.923033
50681,42.777619,-92.009382
50682,42.452450,-91.688455
50701,42.418259,-92.339821
50702,42.461479,-92.313749
50703,42.548059,-92.286431
50707,42.458164,-92.260032
50801,41.078671,-94.401822
50830,41.027101,-94.191097
50833,40.670545,-94.700888
50835,40.706299,-94.375485
50836,40.632285,-94.497484
50837,41.219823,-94.691439
50839,41.049661,-94.824003
50840,40.781959,-94.480948
50841,41.009072,-94.768812
50842,41.039887,-94.461833
50843,41.236842,-94.885233
50845,40.821491,-94.349675
50846,41.308993,-94.576117
50847,41.140269,-94.982970
50848,40.780922,-94.764274
50849,41.308278,-94.386570
50851,40.908584,-94.537032
50853,41.236843,-94.767896
50854,40.679375,-94.212770
50857,40.942592,-94.880965
50858,41.221263,-94.409669
50859,41.067099,-94.597342
50860,40.617459,-94.347944
50861,40.908431,-94.255922
50862,40.811094,-94.657541
50863,40.847781,-94.175734
50864,40.970370,-94.978111
51001,42.829942,-96.527233
51002,42.688436,-95.319027
51003,42.989594,-95.985959
51004,42.374863,-95.915342
51005,42.723603,-95.418791
51006,42.320792,-95.619612
51007,42.403949,-96.187064
51008,42.810891,-96.266831
51009,42.944357,-95.551533
51010,42.086146,-95.909504
51011,42.916316,-96.514451
51012,42.744137,-95.561849
51014,42.787640,-95.707313
51016,42.471834,-95.805254
51018,42.449661,-95.680771
51019,42.274026,-95.738837
51020,42.510109,-95.413547
51022,42.976982,-95.850025
51023,43.018658,-96.460404
51024,42.612142,-96.262983
51025,42.497646,-95.556107
51026,42.255339,-96.068143
51027,42.960313,-96.322232
51028,42.596655,-95.987640
51029,42.880551,-95.537847
51030,42.497741,-96.188321
51031,42.798547,-96.186217
51033,42.912628,-95.251445
51034,42.160754,-95.789620
51035,42.778851,-95.799368
51036,42.969720,-96.189483
51037,42.826671,-95.643137
51038,42.703191,-96.316957
51039,42.449218,-96.049560
51040,42.036236,-96.087049
51041,43.026080,-96.077893
51044,42.306211,-95.918126
51046,42.961834,-95.678020
51047,42.942362,-95.369540
51048,42.550952,-95.841310
51049,42.629125,-95.647492
51050,42.793616,-95.945925
51051,42.206091,-95.964960
51052,42.308234,-96.265987
51053,42.495057,-95.286548
51054,42.380126,-96.316111
51055,42.221916,-96.261066
51056,42.241293,-95.956396
51058,42.973945,-95.467315
51060,42.042383,-95.684393
51061,42.580726,-95.718471
51062,42.697865,-96.534926
51063,42.139159,-96.168318
51101,42.493688,-96.394184
51103,42.517086,-96.439937
51104,42.536156,-96.404680
51105,42.511940,-96.352258
51106,42.462983,-96.321502
51108,42.566047,-96.352603
51109,42.580148,-96.474472
51111,42.418500,-96.393103
51201,43.177816,-95.866098
51230,43.360330,-96.323632
51231,43.103129,-95.742199
51232,43.308625,-95.812663
51234,43.192205,-96.019335
51235,43.294539,-96.218369
51237,43.336066,-96.000764
51238,43.074388,-95.892427
51239,43.203917,-96.147481
51240,43.309361,-96.458419
51241,43.451232,-96.461750
51242,43.441109,-96.334849
51243,43.439740,-95.910459
51244,43.244772,-95.935555
51245,43.074701,-95.599948
51246,43.427963,-96.168032
51247,43.193752,-96.338127
51248,43.205540,-95.657879
51249,43.411232,-95.726614
51250,43.090933,-96.205811
51301,43.153170,-95.147654
51331,43.361009,-95.127454
51333,43.129470,-94.997200
51334,43.404109,-94.805056
51338,43.205366,-95.318750
51341,43.014277,-95.038748
51342,43.247877,-94.736880
51343,43.018510,-95.106025
51345,43.407697,-95.437473
51346,43.180463,-95.459451
51347,43.422425,-95.318451
51350,43.310963,-95.600833
51351,43.315064,-95.183646
51354,43.410626,-95.540813
51355,43.389404,-95.136153
51357,43.060774,-95.280618
51358,43.131532,-94.899551
51360,43.443563,-95.087030
51363,43.433689,-94.946743
51364,43.299552,-94.965445
51365,43.305173,-94.732527
51366,42.960703,-95.002954
51401,42.065661,-94.869660
51430,42.082258,-95.024722
51431,42.344843,-95.351693
51433,42.266641,-94.875334
51436,42.189157,-95.024273
51439,42.088789,-95.590386
51440,41.913329,-94.812977
51441,42.113305,-95.315427
51442,42.027498,-95.360635
51443,42.081884,-94.696842
51444,42.004839,-94.973118
51445,42.321415,-95.462213
51446,41.775094,-95.191827
51447,41.722094,-95.195981
51448,42.205359,-95.309789
51449,42.267823,-94.734406
51450,42.316397,-95.020737
51451,42.184080,-94.695158
51453,42.269723,-94.547338
51454,41.871279,-95.202731
51455,41.911565,-95.055142
51458,42.326374,-95.235307
51459,42.045221,-94.637957
51461,42.176055,-95.485360
51462,42.014377,-94.556522
51463,41.907466,-94.912733
51465,42.086886,-95.200725
51466,42.257168,-95.106732
51467,42.072660,-95.117995
51501,41.227277,-95.878439
51503,41.223220,-95.784481
51510,41.288533,-95.916872
51520,41.969542,-95.461430
51521,41.485499,-95.344680
51523,41.915211,-96.067710
51525,41.233770,-95.416372
51526,41.373890,-95.871784
51527,41.839897,-95.336506
51528,41.909086,-95.501099
51529,41.860476,-95.643463
51530,41.787452,-95.430485
51531,41.588685,-95.087216
51532,41.137981,-95.109116
51533,41.039454,-95.378172
51534,41.046593,-95.714836
51535,41.226455,-95.126689
51536,41.386619,-95.362195
51537,41.650131,-95.297511
51540,41.024264,-95.498872
51541,41.139051,-95.415922
51542,41.431517,-95.849085
51543,41.656752,-95.075931
51544,41.306434,-95.114074
51545,41.844600,-96.030365
51546,41.637077,-95.766074
51548,41.317852,-95.636978
51549,41.185830,-95.466707
51550,41.692141,-95.874194
51551,40.990820,-95.587501
51552,41.490756,-95.113519
51553,41.424450,-95.546160
51554,41.147388,-95.681849
51555,41.560102,-95.923061
51556,41.641709,-96.029262
51557,41.731738,-95.997557
51558,41.901690,-95.870563
51559,41.466330,-95.648897
51560,41.315294,-95.399855
51561,41.007890,-95.806190
51562,41.725074,-95.493320
51563,41.570675,-95.585585
51564,41.809589,-95.922824
51565,41.642949,-95.524429
51566,41.016459,-95.230901
51570,41.527719,-95.465469
51571,41.136915,-95.606141
51572,41.993144,-95.784281
51573,40.979559,-95.097052
51575,41.240054,-95.602157
51576,41.382876,-95.714924
51577,41.463613,-95.203768
51578,41.719356,-95.394557
51579,41.761735,-95.719133
51601,40.726129,-95.349564
51630,40.601019,-95.191336
51631,40.591418,-95.009999
51632,40.745690,-95.047167
51636,40.667282,-95.232559
51637,40.624860,-95.115683
51638,40.836198,-95.279939
51639,40.720122,-95.466403
51640,40.623488,-95.656223
51645,40.881893,-95.432524
51646,40.747685,-94.874449
51647,40.608873,-95.319718
51648,40.739475,-95.800397
51649,40.850406,-95.527041
51650,40.666385,-95.542483
51652,40.772515,-95.623138
51653,40.878427,-95.682330
51654,40.834885,-95.781549
51656,40.734708,-95.156343
52001,42.545527,-90.695841
52002,42.524764,-90.773220
52003,42.430701,-90.669682
52030,42.153216,-90.591931
52031,42.252564,-90.486421
52032,42.289646,-90.839534
52033,42.279038,-91.001257
52035,42.670738,-91.181213
52037,41.967240,-90.633754
52038,42.586686,-91.561477
52039,42.539168,-90.860967
52040,42.503666,-91.141684
52041,42.505553,-91.261385
52042,42.698093,-91.357515
52043,42.834020,-91.426319
52044,42.769019,-91.323506
52045,42.460825,-90.937541
52046,42.438363,-91.013117
52047,42.969264,-91.341820
52048,42.742126,-91.257204
52049,42.885565,-91.199378
52050,42.604314,-91.329900
52052,42.742443,-91.116701
52053,42.611150,-90.961050
52054,42.305673,-90.627264
52057,42.489481,-91.455885
52060,42.106020,-90.682756
52064,42.093574,-90.310826
52065,42.593678,-91.108655
52066,42.678326,-90.951844
52068,42.422865,-90.817176
52069,42.063596,-90.442323
52070,42.078979,-90.236813
52072,42.922014,-91.377806
52073,42.618870,-90.821580
52074,42.111639,-90.465023
52076,42.699820,-91.510150
52077,42.820999,-91.562518
52078,42.395826,-91.115713
52079,42.285554,-90.716248
52101,43.353610,-91.766050
52132,43.211156,-91.928146
52133,43.109716,-91.661290
52134,43.469554,-92.411225
52135,43.015824,-91.663225
52136,43.374077,-92.111673
52140,43.445644,-91.534572
52141,42.931147,-91.640926
52142,42.824817,-91.796851
52144,43.139152,-91.962362
52146,43.175923,-91.206021
52147,42.957479,-91.958474
52151,43.346405,-91.264794
52154,43.118625,-92.166877
52155,43.421657,-92.288542
52156,43.052512,-91.462345
52157,43.021895,-91.240309
52158,43.043969,-91.182403
52159,43.078775,-91.365594
52160,43.459653,-91.351712
52161,43.129530,-91.757125
52162,43.107578,-91.551579
52163,43.219766,-92.103094
52164,42.854706,-91.906611
52165,43.309674,-91.994487
52166,43.065843,-91.933290
52168,43.205482,-91.952364
52169,42.860729,-91.663085
52170,43.223874,-91.305191
52171,43.068229,-92.052943
52172,43.270781,-91.484427
52175,42.993945,-91.825624
52201,41.329660,-91.547062
52202,42.159359,-91.638281
52203,41.813857,-91.891590
52205,42.119724,-91.286273
52206,41.991580,-91.885466
52207,42.095059,-90.831678
52208,41.876782,-92.256910
52209,41.908989,-92.097513
52210,42.334017,-91.992953
52211,41.753890,-92.449753
52212,42.108797,-91.090273
52213,42.201852,-91.759632
52214,42.187890,-91.509279
52215,41.913527,-92.405288
52216,41.886489,-91.039637
52217,42.079987,-92.407882
52218,42.290268,-91.533585
52219,42.237735,-91.425836
52220,41.728234,-91.998369
52221,41.640929,-92.331699
52222,41.576405,-92.340650
52223,42.412580,-91.324368
52224,42.165911,-92.299761
52225,42.010822,-92.326845
52227,41.894468,-91.568527
52228,41.902290,-91.788702
52229,42.144629,-92.169234
52231,41.358831,-92.058629
52232,41.804360,-92.335802
52233,42.046770,-91.686869
52235,41.578686,-91.531599
52236,41.733573,-91.876568
52237,42.344382,-91.248693
52240,41.635728,-91.500622
52241,41.699578,-91.595951
52242,41.661880,-91.545940
52245,41.672865,-91.512158
52246,41.652313,-91.570407
52247,41.518674,-91.723290
52248,41.345772,-91.935346
52249,42.014152,-92.205426
52251,41.710291,-92.192601
52253,41.895347,-91.353372
52254,41.952101,-90.801178
52255,41.863616,-90.961247
52257,41.920953,-92.178222
52301,41.788511,-92.082501
52302,42.065358,-91.560548
52305,42.019197,-91.339225
52306,41.887089,-91.254211
52307,41.793107,-91.898692
52308,41.572284,-92.158723
52309,42.131684,-90.888642
52310,42.220372,-91.195364
52312,42.006028,-91.245872
52313,42.257377,-92.096977
52314,41.935711,-91.447891
52315,42.000913,-91.970072
52316,41.545573,-92.094822
52317,41.767125,-91.634505
52318,41.889280,-91.892730
52320,41.999150,-91.148391
52321,42.147228,-90.983232
52322,41.692718,-91.762785
52323,41.983656,-90.959012
52324,42.063907,-91.806141
52325,41.583907,-91.925884
52326,42.390661,-91.755826
52327,41.477136,-91.582989
52328,42.071601,-91.666091
52329,42.358240,-91.855634
52330,42.349445,-91.500496
52332,42.098613,-91.888293
52333,41.805879,-91.492386
52334,41.740170,-91.941103
52335,41.467961,-92.053796
52336,42.070516,-91.432362
52337,41.880203,-91.142058
52338,41.817900,-91.707501
52339,41.927944,-92.587091
52340,41.705633,-91.676825
52341,42.102851,-91.726175
52342,42.057671,-92.547483
52345,42.245556,-91.901472
52346,42.010028,-92.080653
52347,41.712540,-92.284493
52348,41.990137,-92.381481
52349,42.173246,-92.009630
52351,41.877931,-91.831726
52352,42.288221,-91.774837
52353,41.299352,-91.711487
52354,41.915981,-91.987759
52355,41.460617,-92.191832
52356,41.473717,-91.845147
52358,41.691400,-91.318432
52359,41.358506,-91.807482
52361,41.649114,-92.029880
52362,42.078991,-90.983415
52401,41.975486,-91.659172
52402,42.023172,-91.659613
52403,41.965959,-91.566054
52404,41.923056,-91.698866
52405,41.983384,-91.746369
52411,42.053802,-91.729225
52501,41.035705,-92.431370
52530,40.993430,-92.292791
52531,41.026364,-92.815135
52533,41.021230,-92.159365
52534,41.271952,-92.681930
52535,40.862944,-91.959572
52536,40.957466,-92.608910
52537,40.734988,-92.413618
52540,41.156205,-91.821579
52542,40.619850,-92.056237
52543,41.201977,-92.512669
52544,40.706642,-92.912272
52548,41.085835,-92.532981
52549,40.618642,-92.943113
52550,41.310310,-92.355076
52551,40.824773,-92.109395
52552,40.827093,-92.548748
52553,41.148432,-92.654929
52554,40.925319,-92.227697
52555,40.644326,-92.816175
52556,41.024200,-91.927545
52557,41.022148,-91.964773
52560,40.854846,-92.249246
52561,41.220285,-92.452262
52563,41.168346,-92.281811
52565,40.742079,-91.934492
52566,41.147999,-92.502542
52567,40.930193,-92.077955
52569,40.983043,-93.045561
52570,40.687411,-92.146225
52571,40.882043,-92.840610
52572,40.670490,-92.688437
52573,40.627569,-91.928849
52574,40.806698,-92.971787
52576,41.215153,-92.109419
52577,41.272983,-92.661641
52580,41.105218,-92.090331
52581,40.801220,-93.063949
52583,40.793886,-93.148924
52584,40.637670,-92.248193
52585,41.193215,-91.981001
52586,41.344968,-92.461377
52588,40.865116,-92.170367
52590,40.660221,-93.124967
52591,41.316641,-92.191374
52593,40.772293,-92.746226
52594,40.835894,-92.650985
52595,41.288630,-92.614973
52601,40.856050,-91.129717
52619,40.525346,-91.565024
52620,40.697841,-91.797219
52621,41.208542,-91.533756
52623,40.863483,-91.335673
52624,40.736419,-91.337723
52625,40.660782,-91.574196
52626,40.623515,-91.724296
52627,40.681141,-91.357437
52630,40.798743,-91.711455
52632,40.431951,-91.444622
52635,40.995562,-91.758587
52637,41.017544,-91.145949
52638,40.801453,-91.242327
52639,40.532710,-91.460387
52640,41.101237,-91.280466
52641,40.994585,-91.585772
52644,41.039995,-91.414980
52645,40.912216,-91.404227
52646,41.056576,-90.998123
52647,41.135101,-91.544658
52649,40.838567,-91.612149
52650,40.951210,-91.152038
52651,40.864144,-91.813729
52653,41.163699,-91.157419
52654,41.140702,-91.671739
52655,40.847271,-91.213910
52656,40.739814,-91.455500
52657,40.767833,-91.518819
52658,40.699404,-91.229654
52659,41.129203,-91.441022
52660,40.994596,-91.299370
52701,41.981968,-90.249117
52720,41.587724,-91.173386
52721,41.756923,-90.959696
52722,41.574300,-90.471526
52726,41.496325,-90.780378
52727,41.954788,-90.325940
52728,41.453890,-90.742306
52729,41.800183,-90.735691
52730,41.775670,-90.335349
52731,41.966975,-90.486426
52732,41.891044,-90.253005
52737,41.259277,-91.374611
52738,41.273663,-91.378479
52739,41.373418,-91.367480
52742,41.838263,-90.519700
52745,41.718602,-90.766483
52746,41.716455,-90.670392
52747,41.611037,-90.905677
52748,41.665776,-90.554924
52749,41.345630,-91.130747
52750,41.937024,-90.397049
52751,41.836435,-90.679785
52752,41.274726,-91.191222
52753,41.628548,-90.385928
52754,41.349702,-91.227417
52755,41.478372,-91.438039
52756,41.729401,-90.539115
52757,41.803854,-90.379055
52758,41.745914,-90.439600
52760,41.548655,-91.086807
52761,41.439931,-91.064259
52765,41.725473,-90.871502
52766,41.467543,-91.295421
52767,41.565852,-90.423456
52768,41.700680,-90.386997
52769,41.605804,-90.847235
52772,41.755167,-91.143672
52773,41.621540,-90.752760
52774,41.906849,-90.595121
52776,41.575263,-91.268626
52777,41.854006,-90.856109
52778,41.609579,-90.990208
52801,41.521038,-90.574849
52802,41.494514,-90.637187
52803,41.538947,-90.555977
52804,41.532458,-90.681249
52806,41.589689,-90.625902
52807,41.610682,-90.516851
53001,43.607877,-88.055245
53002,43.463948,-88.352067
53003,43.206569,-88.509682
53004,43.497835,-87.875646
53005,43.062401,-88.098804
53006,43.620098,-88.533555
53007,43.108448,-88.072232
53010,43.612528,-88.272017
53011,43.659584,-88.091389
53012,43.314732,-88.034639
53013,43.565318,-87.846917
53014,44.026076,-88.176312
53015,43.907689,-87.785999
53016,43.310240,-88.710130
53017,43.201014,-88.251366
53018,43.048165,-88.390515
53019,43.697925,-88.321723
53020,43.861777,-88.011415
53021,43.494647,-88.009318
53022,43.232179,-88.115800
53023,43.780438,-88.106670
53024,43.333530,-87.928563
53027,43.317984,-88.372522
53029,43.146603,-88.340998
53031,43.639144,-87.915628
53032,43.449585,-88.624792
53033,43.234938,-88.253996
53034,43.330168,-88.618784
53035,43.390641,-88.546919
53036,43.179661,-88.575045
53037,43.312433,-88.163146
53038,43.084329,-88.787652
53039,43.369846,-88.713347
53040,43.526965,-88.191027
53042,43.956873,-87.972329
53044,43.742514,-87.782195
53045,43.058889,-88.152520
53046,43.157247,-88.157895
53047,43.257123,-88.630120
53048,43.573790,-88.457156
53049,43.886116,-88.288605
53050,43.510549,-88.547354
53051,43.159363,-88.121527
53057,43.794652,-88.236790
53058,43.112262,-88.411475
53059,43.288567,-88.525136
53061,43.945427,-88.120654
53063,43.957651,-87.790583
53065,43.679772,-88.571625
53066,43.112853,-88.490036
53069,43.110890,-88.435005
53070,43.620430,-87.807118
53072,43.081609,-88.270816
53073,43.750854,-87.988185
53074,43.419850,-87.884515
53075,43.564515,-87.990969
53076,43.268398,-88.207066
53078,43.317703,-88.466213
53079,43.813683,-88.180169
53080,43.405793,-87.986330
53081,43.710329,-87.733076
53083,43.815995,-87.764488
53085,43.732821,-87.855577
53086,43.317652,-88.271254
